Title,Price,Description,Link,Date,Usage
SALE! Refurbished laptops vanaf 199 inclusief Windows 11 PRO,"€ 199,00",Sale aanbieding! Bent u op zoek naar een goed werkende en betrouwbare laptop die nog jaren mee gaat? Profiteer nu van onze aanbied,https://www.marktplaats.nl/v/computers-en-software/windows-laptops/a1445673128-sale-refurbished-laptops-vanaf-199-inclusief-windows-11-pro,Vandaag,Zo goed als nieuw
"Diverse Dell & HP PCs, Core i5-i7 512GB+ 16GB+ W11 PRO","€ 259,00","Voor een jong gebruikt ( refurbished ) laptop of systeem net core i5, i7 of amd ryzen gaat u naar www.tvdlcomputers.nl, wij bieden",https://www.marktplaats.nl/v/computers-en-software/desktop-pc-s/a1506261145-diverse-dell-hp-pcs-core-i5-i7-512gb-16gb-w11-pro,Vandaag,Refurbished
"Cisco, Juniper, HP, Servers en andere (gebruikte) Hardware!",N.o.t.k.,"Heeft u nog cisco, hp procurve, juniper, emc, ibm, avaya of andere netwerk apparatuur of servers liggen die u kwijt wilt? Easy har",https://www.marktplaats.nl/v/computers-en-software/netwerk-switches/a1001553734-cisco-juniper-hp-servers-en-andere-gebruikte-hardware,Vandaag,Gebruikt
HP ELITEBOOK 820 G3 CORE I5 6300U 256GB SSD 8GB DDR4 12 W11,"€ 139,99",Hp elitebook 820 g3 intel core | i5-6300u (max. 3.0Ghz) 12.5 Inch hd led 8gb ddr sdram werkgeheugen 256gb ssd m.2 Opslagcapaciteit,https://www.marktplaats.nl/v/computers-en-software/windows-laptops/a1509394063-hp-elitebook-820-g3-core-i5-6300u-256gb-ssd-8gb-ddr4-12-w11,Vandaag,Refurbished
HP Elitebook 850 G7 | Intel i5 10210U | 8 GB | 256 SSD |,"€ 449,00",Hp elitebook 850 g7 jong gebruikte modellen nog tegen nieuwstaat aan! Enkele minimale krasjes op de buitenkant intel i5 10210u 8 g,https://www.marktplaats.nl/v/computers-en-software/windows-laptops/a1459412235-hp-elitebook-850-g7-intel-i5-10210u-8-gb-256-ssd,Vandaag,Zo goed als nieuw
SALE! Refurbished laptops vanaf 199 inclusief Windows 11 PRO,"€ 199,00",Sale aanbieding! Bent u op zoek naar een goed werkende en betrouwbare laptop die nog jaren mee gaat? Profiteer nu van onze aanbied,https://www.marktplaats.nl/v/computers-en-software/windows-laptops/a1445673128-sale-refurbished-laptops-vanaf-199-inclusief-windows-11-pro,Vandaag,Zo goed als nieuw
SALE! Refurbished HP Elitebook vanaf 199 euro inclusief W11,"€ 199,00",Sale aanbiedingen!!! In bijna nieuw staat verkerende super snelle hp elitebook 840 (14 inch) | 830 (13 inch) | 850 (15 inch) alle,https://www.marktplaats.nl/v/computers-en-software/windows-laptops/a1431548260-sale-refurbished-hp-elitebook-vanaf-199-euro-inclusief-w11,Vandaag,Zo goed als nieuw
"SALE !! HP EliteDesks vanaf € 199,- met Windows 11 PRO","€ 199,00",Sale : op zoek naar een krachtige en betrouwbare pc voor een scherpe prijs? Bij hardware4sale bieden wij refurbished hp elitedesk&,https://www.marktplaats.nl/v/computers-en-software/desktop-pc-s/a1506822229-sale-hp-elitedesks-vanaf-199-met-windows-11-pro,Vandaag,Zo goed als nieuw
HP Elitebook 840 G7 Full options 1/3 van de nieuw prijs,"€ 389,00","Te gekke sale aanbieding, een ""nieuwe"" hp elitebook 840 g7 bij hardware4sale. Perfecte prijs, en in absolute perfecte st",https://www.marktplaats.nl/v/computers-en-software/windows-laptops/a1500257160-hp-elitebook-840-g7-full-options-1-3-van-de-nieuw-prijs,Vandaag,Zo goed als nieuw
Laptop Hp Elitebook 850 G5 i5 extra toetsenbord en muis kan.,Bieden,"Hp elitebook 840 g5 intel i5 beeldscherm 14,9inch 256ssd ik verkoop dit omdat ik een laptop wil kopen met een veel groter scherm o",https://www.marktplaats.nl/v/computers-en-software/windows-laptops/m2226001549-laptop-hp-elitebook-850-g5-i5-extra-toetsenbord-en-muis-kan,Vandaag,Zo goed als nieuw
Sale ! Refurbished (Mini) pcs inclusief Windows 11 PRO !!!,"€ 199,00","Ontdek onze perfecte sale deals bij hardware4sale! Prijzen vanaf € 199,- onze sale is nu live! Van krachtige desktops tot com",https://www.marktplaats.nl/v/computers-en-software/desktop-pc-s/a1495866933-sale-refurbished-mini-pcs-inclusief-windows-11-pro,Vandaag,Zo goed als nieuw
"Diverse Dell & HP PCs, Core i5-i7 512GB+ 16GB+ W11 PRO","€ 259,00","Voor een jong gebruikt ( refurbished ) laptop of systeem net core i5, i7 of amd ryzen gaat u naar www.tvdlcomputers.nl, wij bieden",https://www.marktplaats.nl/v/computers-en-software/desktop-pc-s/a1506261145-diverse-dell-hp-pcs-core-i5-i7-512gb-16gb-w11-pro,Vandaag,Refurbished
"Cisco, Juniper, HP, Servers en andere (gebruikte) Hardware!",N.o.t.k.,"Heeft u nog cisco, hp procurve, juniper, emc, ibm, avaya of andere netwerk apparatuur of servers liggen die u kwijt wilt? Easy har",https://www.marktplaats.nl/v/computers-en-software/netwerk-switches/a1001553734-cisco-juniper-hp-servers-en-andere-gebruikte-hardware,Vandaag,Gebruikt
HP Elitebook 840 G8 Core i7-1185G7 | 512GB | 16GB | W11PRO,"€ 559,00","Voor een jonge refurbished laptop of systeem met amd ryzen, intel core i5 of i7 gaat u naar www.tvdlcomputers.nl , wij bieden u ee",https://www.marktplaats.nl/v/computers-en-software/windows-laptops/a1502919440-hp-elitebook-840-g8-core-i7-1185g7-512gb-16gb-w11pro,Vandaag,Refurbished
3 stuks Hp elite E232 hoogwaardige ...,"€ 150,00",Bieden.....Bieden......Bieden... Z.g.a.n 3 stuks hp monitors. Hoogwaardige elite display e232 hp zie laatste foto 25 inch diag,https://www.marktplaats.nl/v/computers-en-software/monitoren/m2225839372-3-stuks-hp-elite-e232-hoogwaardige,Vandaag,Zo goed als nieuw
HP ELITEBOOK 820 G3 CORE I5 6300U 256GB SSD 8GB DDR4 12 W11,"€ 139,99",Hp elitebook 820 g3 intel core | i5-6300u (max. 3.0Ghz) 12.5 Inch hd led 8gb ddr sdram werkgeheugen 256gb ssd m.2 Opslagcapaciteit,https://www.marktplaats.nl/v/computers-en-software/windows-laptops/a1509394063-hp-elitebook-820-g3-core-i5-6300u-256gb-ssd-8gb-ddr4-12-w11,Vandaag,Refurbished
HP Z2 G4 Midi Tower Ci7-8700 1TB SSD 32GB W11 Pro,"€ 399,99","Ervaar professioneel computergebruik met de hp z2 tower g4 workstation. Aangedreven door intel i7-8700, 32gb ram en 1tb ssd , bied",https://www.marktplaats.nl/v/computers-en-software/desktop-pc-s/a1505874244-hp-z2-g4-midi-tower-ci7-8700-1tb-ssd-32gb-w11-pro,Vandaag,Nieuw
hp elitebook 850-g6 i5 / 16 gb ram / 512 gb nvme ssd,"€ 250,00","Mooie en degelijke 15,6 inch laptop intel core i5-8365u 8 x 1.60 Ghz processor 16 gb werkgeheugen 512 gb m2 nvme ssd schijf window",https://www.marktplaats.nl/v/computers-en-software/windows-laptops/m2226119257-hp-elitebook-850-g6-i5-16-gb-ram-512-gb-nvme-ssd,Vandaag,Refurbished
HP Elitebook 850 G7 | Intel i5 10210U | 8 GB | 256 SSD |,"€ 449,00",Hp elitebook 850 g7 jong gebruikte modellen nog tegen nieuwstaat aan! Enkele minimale krasjes op de buitenkant intel i5 10210u 8 g,https://www.marktplaats.nl/v/computers-en-software/windows-laptops/a1459412235-hp-elitebook-850-g7-intel-i5-10210u-8-gb-256-ssd,Vandaag,Zo goed als nieuw
HP Elitebook 845 G8 Ryzen 7 5850 | 512GB | 16GB | W11PRO,"€ 459,00",Voor een goede refurbished laptop of pc gaat u naar tvdl. Tvdl bied u een ruim assortiment jonge refurbished intel core i5 & c,https://www.marktplaats.nl/v/computers-en-software/windows-laptops/a1508922027-hp-elitebook-845-g8-ryzen-7-5850-512gb-16gb-w11pro,Vandaag,Refurbished
hp elitebook 850-g5 i5 / 16 gb ram / 512 gb nvme ssd,"€ 225,00","Degelijke en goede 15,6 inch laptop intel core i5-8350u 8 x 1,70 ghz processor 16 gb werkgeheugen 512 gb m2 nvme ssd schijf window",https://www.marktplaats.nl/v/computers-en-software/windows-laptops/m2226116795-hp-elitebook-850-g5-i5-16-gb-ram-512-gb-nvme-ssd,Vandaag,Refurbished
Refurbished HP USB-C Mini Dock met garantie,"€ 23,95","Hp usb-c mini dock usb-c 3.2 Gen1 host (90w pd, lan, 2x usb-a + usb-c, hdmi + vga) met minimaal 2 jaar garantie het biedt pass-thr",https://www.marktplaats.nl/v/computers-en-software/dockingstations/a1506260031-refurbished-hp-usb-c-mini-dock-met-garantie,Vandaag,Zo goed als nieuw
HP DL360 G9 / E5-2699v3 2.3GHz 18 Core / 64GB DDR4,"€ 391,00",Creoserver.com is een ervaren specialist in maatwerk van hardware. We bieden hp servers gegarandeerd in top refurbished conditie.,https://www.marktplaats.nl/v/computers-en-software/servers/a1481663542-hp-dl360-g9-e5-2699v3-2-3ghz-18-core-64gb-ddr4,Vandaag,Zo goed als nieuw
"HP Probook 440 G10, I5-1335U, 16 GB, 512 GB, Win 11 Pro","€ 395,00",Te koop: zeer nette hp probook 440 g10 specificaties: processor: intel core i5 – 1335u harde schijf: 512 gb ssd m.2 Geheugen: 16 g,https://www.marktplaats.nl/v/computers-en-software/windows-laptops/m2224846985-hp-probook-440-g10-i5-1335u-16-gb-512-gb-win-11-pro,Vandaag,Zo goed als nieuw
Goed en goedkoop toners en inkt. prijzen incl. verzendkosten,Gratis,Megatoners bied toners en cartridge tegen scherpe prijzen incl. Verzendkosten. Een vertrouwde partner al 19 jaar lang. Wij leveren,https://www.marktplaats.nl/v/computers-en-software/printerbenodigdheden/a1501142914-goed-en-goedkoop-toners-en-inkt-prijzen-incl-verzendkosten,Vandaag,Nieuw
HP Elitebook 840 G6 | Intel i5 | 16GB | 512 SSD | W11 |ACTIE,"€ 399,00",Hp elitebook 840 g6 refurbished a grade. Kan een minimaal krasje opzitten. Intel i5 8365u 16 gb ddr4( uitbreiding is mogelijk via,https://www.marktplaats.nl/v/computers-en-software/windows-laptops/a1424376685-hp-elitebook-840-g6-intel-i5-16gb-512-ssd-w11-actie,Vandaag,Zo goed als nieuw
HP Elitebook 650 G10 i5 Intel Core 1335U G13 processor,"€ 800,00","Hp elitebook 650 g10 i5 1335u 13e generatie intel® core™ i5-processor 1 kleine beschadiging op het hoekje van de behuizing, geen i",https://www.marktplaats.nl/v/computers-en-software/windows-laptops/m2225524058-hp-elitebook-650-g10-i5-intel-core-1335u-g13-processor,Vandaag,Zo goed als nieuw
HP Elitebook 830 G7 | Intel i5 | 256 SSD | 16 GB | NIEUW,"€ 599,00",Hp elitebook 830 g7 nieuw in gesealde doos garantie : 24 mnd. Garantie processor : intel i5 10210u intern geheugen : 16 gb ddr4 ha,https://www.marktplaats.nl/v/computers-en-software/windows-laptops/a1459615465-hp-elitebook-830-g7-intel-i5-256-ssd-16-gb-nieuw,Vandaag,Nieuw
TOT 90% KORTING HP DELL mini PC SFF LFF i3 i5 i7 DDR4 SSD,"€ 30,00","We hebben deze pcs van failliete bedrijven gekregen, daarom zijn de prijzen zo goedkoop. Dit zijn vaste prijzen en al erg goedkoop",https://www.marktplaats.nl/v/computers-en-software/desktop-pc-s/a1509612205-tot-90-korting-hp-dell-mini-pc-sff-lff-i3-i5-i7-ddr4-ssd,Vandaag,Gebruikt
HP Zbook 15-g6 i7 / 64 gb ram / 512 gb nvme 2 ssd,"€ 425,00","Intel core i7-9850h  6 x 2,60 ghz processor 64 ddr4 werkgeheugen uitbruidbaar naar 128 512 gb m2 nvme ssd display: 1920*1080 full",https://www.marktplaats.nl/v/computers-en-software/windows-laptops/m2226114465-hp-zbook-15-g6-i7-64-gb-ram-512-gb-nvme-2-ssd,Vandaag,Refurbished
"HP Elitebook 745g3 Amd1,8ghz 4 cores, 8gb mem, 256ssd, 15,6","€ 149,00","Greyhouse heeft op voorraad: processor: amd pro a10-8700b r6, 1,8ghz 4cores ssd harddisk: nieuwe 256gb. Werkgeheugen: 8gb. Beeldsc",https://www.marktplaats.nl/v/computers-en-software/windows-laptops/a1508611904-hp-elitebook-745g3-amd1-8ghz-4-cores-8gb-mem-256ssd-15-6,Vandaag,Gebruikt
"100+ Refurbished laptops i3, i5, i7 vanaf 150,-. Garantie!","€ 150,00","Alléén bij welhof.com een ruim assortiment refurbished laptops! Verschillende merken (zoals dell, hp) en uitvoeringen (i3, i5, i7)",https://www.marktplaats.nl/v/computers-en-software/windows-laptops/a1438175080-100-refurbished-laptops-i3-i5-i7-vanaf-150-garantie,Vandaag,Zo goed als nieuw
HP Zbook 15 -g5 i7 / 32 gb ram / 512 nvme ssd,"€ 400,00","Intel core i7-8850h 12 x 2,60 ghz processor 32 ddr4 werkgeheugen uitbruidbaar naar 128 512 gb m2 nvme ssd display: 1920*1080 full",https://www.marktplaats.nl/v/computers-en-software/windows-laptops/m2226122169-hp-zbook-15-g5-i7-32-gb-ram-512-nvme-ssd,Vandaag,Refurbished
SALE! Refurbished HP Elitebook vanaf 199 euro inclusief W11,"€ 199,00",Sale aanbiedingen!!! In bijna nieuw staat verkerende super snelle hp elitebook 840 (14 inch) | 830 (13 inch) | 850 (15 inch) alle,https://www.marktplaats.nl/v/computers-en-software/windows-laptops/a1431548260-sale-refurbished-hp-elitebook-vanaf-199-euro-inclusief-w11,Vandaag,Zo goed als nieuw
HP Elitebook 840 G8 Core i7-1185G7 | 512GB | 16GB | W11PRO,"€ 559,00","Voor een jonge refurbished laptop of systeem met amd ryzen, intel core i5 of i7 gaat u naar www.tvdlcomputers.nl , wij bieden u ee",https://www.marktplaats.nl/v/computers-en-software/windows-laptops/a1502919440-hp-elitebook-840-g8-core-i7-1185g7-512gb-16gb-w11pro,Vandaag,Refurbished
HP Z2 G4 Midi Tower Ci7-8700 1TB SSD 32GB W11 Pro,"€ 399,99","Ervaar professioneel computergebruik met de hp z2 tower g4 workstation. Aangedreven door intel i7-8700, 32gb ram en 1tb ssd , bied",https://www.marktplaats.nl/v/computers-en-software/desktop-pc-s/a1505874244-hp-z2-g4-midi-tower-ci7-8700-1tb-ssd-32gb-w11-pro,Vandaag,Nieuw
Refurbished HP USB-C Mini Dock met garantie,"€ 23,95","Hp usb-c mini dock usb-c 3.2 Gen1 host (90w pd, lan, 2x usb-a + usb-c, hdmi + vga) met minimaal 2 jaar garantie het biedt pass-thr",https://www.marktplaats.nl/v/computers-en-software/dockingstations/a1506260031-refurbished-hp-usb-c-mini-dock-met-garantie,Vandaag,Zo goed als nieuw
HP DL360 G9 / E5-2699v3 2.3GHz 18 Core / 64GB DDR4,"€ 391,00",Creoserver.com is een ervaren specialist in maatwerk van hardware. We bieden hp servers gegarandeerd in top refurbished conditie.,https://www.marktplaats.nl/v/computers-en-software/servers/a1481663542-hp-dl360-g9-e5-2699v3-2-3ghz-18-core-64gb-ddr4,Vandaag,Zo goed als nieuw
"100+ Refurbished laptops i3, i5, i7 vanaf 150,-. Garantie!","€ 150,00","Alléén bij welhof.com een ruim assortiment refurbished laptops! Verschillende merken (zoals dell, hp) en uitvoeringen (i3, i5, i7)",https://www.marktplaats.nl/v/computers-en-software/windows-laptops/a1438175080-100-refurbished-laptops-i3-i5-i7-vanaf-150-garantie,Vandaag,Zo goed als nieuw
"Goedkoopste, A-Kwaliteit compatible inktcartridges &amp; toners","€ 9,95","Bent u op zoek naar de goedkoopste inkt , maar wilt u vooral hoge kwaliteit printerinkt kopen? U bent bij inktmedia op het juiste",https://www.marktplaats.nl/v/computers-en-software/printerbenodigdheden/a1386409521-goedkoopste-a-kwaliteit-compatible-inktcartridges-amp-toners,Vandaag,Nieuw
HP Omen | Gaming | i5-7300HQ | GTX1050! | SSD+HDD |,"€ 399,00",Zeer snelle laptop voor grafisch werk of gaming. Heeft de snelle intel core i5-7300hq processor en geforce gtx1050 videokaart voor,https://www.marktplaats.nl/v/computers-en-software/windows-laptops/m2225865466-hp-omen-gaming-i5-7300hq-gtx1050-ssd-hdd,Vandaag,Ophalen of Verzenden
HP EliteBook 830 G5 (13.3) i5-8350U 8GB DDR4-SDRAM 256 GB SS,"€ 259,99","Hp elitebook 830 g5 intel core | i5-8350u (max. 3.4Ghz) 13.3 Inch full hd ips led, resolutie 1920x1080 8gb ddr4 sdram werkgeheugen",https://www.marktplaats.nl/v/computers-en-software/windows-laptops/a1509394824-hp-elitebook-830-g5-13-3-i5-8350u-8gb-ddr4-sdram-256-gb-ss,Vandaag,Refurbished
Lenovo ThinkPad DK1633 USB-C docking station,"€ 59,99","Lenovo thinkpad dk1633 docking station optimaliseer je werkruimte met het lenovo dk1633 dockstation - veelzijdig, krachtig, en com",https://www.marktplaats.nl/v/computers-en-software/dockingstations/a1505956297-lenovo-thinkpad-dk1633-usb-c-docking-station,Vandaag,Refurbished
HP Probook 430 G6 Intel Core i5 8265U | 8GB DDR4 | 256GB...,"€ 189,00","Nu in de aanbieding van € 219,00 voor € 189,00! L&o computers maakt de verkoop van gebruikte ex-lease producten moge",https://www.marktplaats.nl/v/computers-en-software/windows-laptops/a1508483805-hp-probook-430-g6-intel-core-i5-8265u-8gb-ddr4-256gb,Vandaag,Gebruikt
HP Elitebook 820 G3 Intel Core i5 6200U | 8GB | 256GB SSD...,"€ 119,00","Nu in de aanbieding van € 139,00 voor € 119,00! L&o computers maakt de verkoop van gebruikte ex-lease producten moge",https://www.marktplaats.nl/v/computers-en-software/windows-laptops/a1509815863-hp-elitebook-820-g3-intel-core-i5-6200u-8gb-256gb-ssd,Vandaag,Gebruikt
"Laptop HP G9 2023 15,6 Inch 16GB RAM (WEG=WEG)","€ 249,99","1. Krachtige prestaties: deze laptop is uitgerust met een intel i3-processor met 6 cores en 8 threads, gecombineerd met intel iris",https://www.marktplaats.nl/v/computers-en-software/windows-laptops/m2223380943-laptop-hp-g9-2023-15-6-inch-16gb-ram-weg-weg,Vandaag,Nieuw
HP Elitebook 840 G5 Intel Core i7 8650U | 8GB | 256GB | F...,"€ 269,00","L&o computers maakt de verkoop van gebruikte ex-lease producten mogelijk door deze in de productieafdeling te controleren, tes",https://www.marktplaats.nl/v/computers-en-software/windows-laptops/a1508623320-hp-elitebook-840-g5-intel-core-i7-8650u-8gb-256gb-f,Vandaag,Gebruikt
HP Zbook Fury 17 G7 | Intel i7 | 32GB | 512 SSD | Quadro3000,"€ 1.399,00","Refurbished a+ grade, vrijwel in nieuwstaat! Processor : intel i7 10850h intern geheugen: 32 gb ddr4 ssd : 500 gb nvme turbo ssd (",https://www.marktplaats.nl/v/computers-en-software/windows-laptops/a1508165974-hp-zbook-fury-17-g7-intel-i7-32gb-512-ssd-quadro3000,Vandaag,Refurbished
HP E243i - IPS Display Monitor - 24” Full HD 1920x1200,"€ 55,00","De monitor werd af en toe gebruikt om thuis te werken. Door overstap naar een nieuwe baan, is deze overbodig geworden. Verkeerd in",https://www.marktplaats.nl/v/computers-en-software/monitoren/m2225093928-hp-e243i-ips-display-monitor-24-full-hd-1920x1200,Vandaag,Gebruikt
HP Probook 445 G7 | AMD Ryzen 5 | 8 GB | 256SSD | Windows11,"€ 375,00","Hp probook 445 g7 refurbished in a+ conditie, nauwelijks tot geen gebruikerssporen processor: amd ryzen 5 4600 werkegeheugen: 8 gb",https://www.marktplaats.nl/v/computers-en-software/windows-laptops/a1505571337-hp-probook-445-g7-amd-ryzen-5-8-gb-256ssd-windows11,Vandaag,Refurbished
